"","X.1","X","X50_50","bad_behaviour_card","ball_receipt_outcome","ball_recovery_recovery_failure","block_deflection","block_offensive","block_save_block","carry_end_location","clearance_aerial_won","clearance_body_part","clearance_head","clearance_left_foot","clearance_other","clearance_right_foot","counterpress","dribble_outcome","dribble_overrun","duel_outcome","duel_type","duration","foul_committed_advantage","foul_committed_card","foul_committed_offensive","foul_committed_type","foul_won_advantage","foul_won_defensive","goalkeeper_body_part","goalkeeper_end_location","goalkeeper_outcome","goalkeeper_position","goalkeeper_technique","goalkeeper_type","id","index","injury_stoppage_in_chain","interception_outcome","location","match_id","minute","miscontrol_aerial_won","obv_against_after","obv_against_before","obv_against_net","obv_for_after","obv_for_before","obv_for_net","obv_total_net","off_camera","out","pass_aerial_won","pass_angle","pass_assisted_shot_id","pass_body_part","pass_cross","pass_cut_back","pass_end_location","pass_height","pass_inswinging","pass_length","pass_no_touch","pass_outcome","pass_outswinging","pass_pass_cluster_id","pass_pass_cluster_label","pass_pass_cluster_probability","pass_pass_success_probability","pass_recipient","pass_shot_assist","pass_switch","pass_technique","pass_through_ball","pass_type","period","play_pattern","player","player_id","position","possession","possession_team","possession_team_id","related_events","second","shot_aerial_won","shot_body_part","shot_deflected","shot_end_location","shot_first_time","shot_freeze_frame","shot_gk_positioning_xg_suppression","shot_gk_save_difficulty_xg","shot_gk_shot_stopping_xg_suppression","shot_key_pass_id","shot_one_on_one","shot_outcome","shot_shot_execution_xg","shot_shot_execution_xg_uplift","shot_statsbomb_xg","shot_technique","shot_type","substitution_outcome","substitution_replacement","tactics","team","team_id","timestamp","type","under_pressure","pass_goal_assist","shot_open_goal","shot_shot_goal_assist","ball_recovery_offensive","foul_committed_penalty","shot_shot_shot_assist","goalkeeper_shot_saved_to_post","shot_saved_to_post","dribble_nutmeg","foul_won_penalty","goalkeeper_punched_out","pass_deflected","pass_miscommunication","pass_straight","half_start_late_video_start","goalkeeper_shot_saved_off_target","shot_redirect","shot_saved_off_target","dribble_no_touch","goalkeeper_success_in_play","goalkeeper_success_out","player_off_permanent","goalkeeper_lost_out","shot_follows_dribble","goalkeeper_lost_in_play","shot_kick_off","spad_x","spad_y"
"489",23918,82879,"","","","","","",NA,"","","","","",NA,"","","","","","",0.028463,"","","","","","",NA,NA,NA,NA,NA,NA,"c6399048-4147-4829-bbb0-242d58c8e960",1428,"","","[49.4, 11.7]",3902033,42,"",0.015520724,0.010987606,0.0045331176,0.01103793,0.012777653,-0.0017397227,-0.0062728403,"","","True",0.07393904,"","","","","[52.1, 11.9]","High Pass","",2.7073972,"","Incomplete","",19,"Midfield third - Left - Forwards - Short - Ground Pass",0.996402284,0.4219076633,"Devon Titus","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",86,"Stellenbosch FC",3710,"['59400a06-ba99-4ec7-a00b-127624234a20', '5d47cc65-7867-420a-bbca-f99c36e9d77d', 'd76f2d1f-6d90-4629-aa1c-b2a001d1b7f9']",9,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:42:09.350","Pass","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",42.77,58.0975
"490",23947,82992,"","","","","","",NA,"","","","","",NA,"","","","","","",0.861351,"","","","","","",NA,NA,NA,NA,NA,NA,"86d095ce-d335-4b30-90d6-e98984fdf9b6",1845,"","","[106.2, 80.0]",3902033,49,"",0.008285577,0.007818822,0.0004667556,0.04120569,0.019227162,0.021978527,0.02151177,"True","","",-1.6680496,"","","","","[104.6, 63.6]","Low Pass","",16.477863,"","","",NA,"",NA,0.834736526,"Devon Titus","","","","","Throw-in",2,"From Throw In","Iqraam Rayners",66719,"Center Forward",112,"Stellenbosch FC",3710,"['b6b44330-dc1d-4de4-85a5-d99052ac798f']",51,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:04:51.907","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",91.9966666666667,0.042500000000004
"491",23954,83010,"","","","","","",NA,"","","","","",NA,"","","","","","",0.978863,"","","","","","",NA,NA,NA,NA,NA,NA,"7a34eb7e-6aa4-418a-8890-a8fff4301331",1912,"","","[82.2, 49.4]",3902033,51,"",0.009700064,0.009710553,-1.04895e-05,0.029011302,0.026387388,0.0026239138,0.0026344033,"","","",0.9332475,"","Right Foot","","","[94.2, 65.6]","Low Pass","",20.160357,"","","",43,"Attacking third - Right - Forwards - Short - Ground Pass",0.4619400039,0.5045576692,"Devon Titus","","","","","",2,"Regular Play","Iqraam Rayners",66719,"Center Forward",116,"Stellenbosch FC",3710,"['3a8393f7-74b4-4c3e-b4ab-293b9c33f753', 'd6528c31-373f-4535-8ddd-cadf3c354534']",16,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:06:16.589","Pass","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",71.1966666666667,26.0525
"492",23962,83025,"","","","","","",NA,"","","","","",NA,"","","","","","",0.942802,"","","","","","",NA,NA,NA,NA,NA,NA,"082eb5fc-d6d3-4f57-baf3-bd3bfa7f6570",1974,"","","[51.7, 8.9]",3902033,52,"",0.0114077395,0.010828726,0.0005790135,0.012151193,0.012692772,-0.000541579,-0.0011205925,"","","",-3.0804446,"","Right Foot","","","[41.9, 8.3]","Ground Pass","",9.81835,"","","",59,"Midfield third - Left - Backwards - Short - Ground Pass",0.9632989351,0.9646520019,"Darrel Matsheke","","","","","",2,"Regular Play","Iqraam Rayners",66719,"Center Forward",118,"Stellenbosch FC",3710,"['3dc0c3d9-48fa-499c-8c46-3ef534919542', 'c1579f79-688c-47fd-ad68-d02d3016ad98']",3,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:07:03.721","Pass","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",44.7633333333333,60.4775
"493",23979,83070,"","","","","","",NA,"","","","","",NA,"","","","","","",1.917781,"","","","","","",NA,NA,NA,NA,NA,NA,"7f5d111e-5ae6-46ef-a946-ee6a13c380af",2165,"","","[60.0, 40.0]",3902033,59,"",0.010034182,0.008581229,0.0014529536,0.014334133,0.007439294,0.006894839,0.0054418854,"","","",2.1990843,"","Right Foot","","","[43.0, 63.4]","Ground Pass","",28.923347,"","","",NA,"",NA,0.9967137575,"Dean David van Rooyen","","","","","Kick Off",2,"From Kick Off","Iqraam Rayners",66719,"Center Forward",130,"Stellenbosch FC",3710,"['0c34c8b7-ea82-428c-afe7-e0747c91c8cf']",29,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:14:29.872","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",51.9566666666667,34.0425
"494",23980,83073,"","","","","","",NA,"","","","","",NA,"","","","","","",1.513809,"","","","","","",NA,NA,NA,NA,NA,NA,"1aabc852-6a64-4ac0-b63a-1e5e2a4db225",2175,"","","[52.5, 40.9]",3902033,59,"",0.010803762,0.011856567,-0.0010528052,0.013075836,0.016515153,-0.0034393165,-0.0023865113,"","","",-2.4502556,"","Right Foot","","","[32.2, 24.1]","Ground Pass","",26.350142,"","","",26,"Midfield third - Center - To left - Short - Ground Pass",0.9307083124,0.985864222,"Ismaël Olivier Touré","","","","","",2,"From Kick Off","Iqraam Rayners",66719,"Center Forward",130,"Stellenbosch FC",3710,"['0be0e8b0-3260-444a-88e7-b75fd87ba485', '2c782ef2-ef20-4290-9250-f5d783fd321d']",35,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:14:35.698","Pass","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",45.4566666666667,33.2775
"495",24010,83162,"","","","","","",NA,"","","","","",NA,"","","","","","",1.037162,"","","","","","",NA,NA,NA,NA,NA,NA,"d5ea1569-3bd0-4009-8fe4-bac2206cd9ac",2565,"","","[71.9, 10.9]",3902033,72,"",0.008614998,0.009655246,-0.0010402473,0.018423399,0.01930973,-0.0008863304,0.0001539169,"","","",-0.5097687,"","Right Foot","","","[84.6, 3.8]","Ground Pass","",14.549914,"","","",57,"Midfield third - Left - Forwards - Short - Ground Pass",0.9894735216,0.9498155713,"Antonio Van Wyk","","","","","",2,"Regular Play","Iqraam Rayners",66719,"Center Forward",156,"Stellenbosch FC",3710,"['a0d98e8b-547f-4952-9dff-f9bb0fbb367f']",20,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:27:20.900","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",62.27,58.7775
"496",24012,83165,"","","","","","",NA,"","","","","",NA,"","","","","","",2.665384,"","","","","","",NA,NA,NA,NA,NA,NA,"dbd7750f-3ddd-4329-a74f-9324af1f9b9c",2581,"","","[84.9, 57.1]",3902033,73,"",0.011766476,0.009351291,0.0024151849,0.0122742,0.026297806,-0.014023606,-0.016438792,"","","",-3.0356417,"","Left Foot","","","[21.9, 50.4]","High Pass","",63.355267,"","","",25,"Midfield third - Right - To left - Long - High Pass",0.8254287736,0.9818146825,"Sage Shane Stephens","","","","","",2,"From Corner","Iqraam Rayners",66719,"Center Forward",157,"Stellenbosch FC",3710,"['d57946a2-ca07-4595-a1bb-2939fe9e0f89']",12,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:28:12.329","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",73.5366666666667,19.5075
"497",24044,83245,"","","","","","",NA,"","","","","",NA,"","","","","","",1.630259,"","","","","","",NA,NA,NA,NA,NA,NA,"8d5fa865-4fd9-40c3-a066-e51be8405bdf",2872,"","","[72.2, 22.9]",3902033,82,"",0.009265453,0.009669929,-0.0004044762,0.018515032,0.021810858,-0.0032958258,-0.0028913496,"","","",-1.0303768,"","Right Foot","","","[82.7, 5.4]","Ground Pass","",20.40833,"","","",0,"Midfield third - Center - To left - Short - Ground Pass",0.8355946941,0.961789608,"Antonio Van Wyk","","","","","",2,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",170,"Stellenbosch FC",3710,"['f236e6a6-d728-480c-92b7-bc38470c9b78']",6,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:37:06.085","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",62.53,48.5775
"498",24099,83370,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"f9e8724c-395e-4ddb-b1d7-6c2e78ff7a71",10,"","","[68.6, 29.2]",3902033,0,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Kick Off","Iqraam Rayners",66719,"Center Forward",2,"Stellenbosch FC",3710,"['5a3b3e0c-b0de-427e-9db6-82c9c25e0c3c']",5,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:00:05.204","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",59.41,43.2225
"499",24112,83412,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"87442602-abaa-42a4-883b-07a23d2e8f1f",173,"","","[50.7, 76.3]",3902033,3,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",9,"Orlando Pirates FC",3711,"['048bd81c-ada1-4909-8af4-5e45afe273d2']",28,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:03:28.855","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",43.8966666666667,3.1875
"500",24117,83441,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"5efa3bc9-1fbb-4278-83a9-c9dcaa3c1551",278,"","","[87.0, 14.7]",3902033,5,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Free Kick","Iqraam Rayners",66719,"Center Forward",11,"Stellenbosch FC",3710,"['a901d95d-5dc3-4996-b982-a8120933a173']",44,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:05:44.389","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",75.3566666666667,55.5475
"501",24134,83470,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"98b71e93-7fff-4b5d-b5e3-4f7db9f034d2",382,"","","[88.3, 10.5]",3902033,9,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",17,"Stellenbosch FC",3710,"['dc01b0e5-b7aa-444e-80a2-44e89fa49c33']",34,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:09:34.890","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",76.4833333333333,59.1175
"502",24146,83488,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"a7a19360-c188-476c-8dd6-8b79d6b4e2e5",445,"","","[61.3, 13.8]",3902033,10,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",19,"Stellenbosch FC",3710,"['960a8566-f4b9-42db-aa50-07c29fb16a89']",51,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:10:51.290","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",53.0833333333333,56.3125
"503",24151,83496,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"042d26c8-2ceb-46dd-8617-01c2c938dec1",477,"","","[106.1, 75.7]",3902033,12,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Corner","Iqraam Rayners",66719,"Center Forward",22,"Stellenbosch FC",3710,"['dd51e996-77d0-41b1-9ee3-3f2b77dad80b']",39,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:12:39.082","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",91.91,3.69749999999999
"504",24155,83511,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"5285c86f-049e-49b9-b2c3-9ade17cb96fb",536,"","","[75.3, 26.6]",3902033,14,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",25,"Stellenbosch FC",3710,"['2037230d-ec8f-4ee6-9261-879767853470', '216cab35-21d4-48f8-9040-7de0a2b445e5']",19,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:14:19.744","Ball Receipt*","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",65.2166666666667,45.4325
"505",24159,83515,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"a182a303-ffdc-4455-b7b5-18989cc03acf",550,"","","[50.3, 29.9]",3902033,14,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",26,"Orlando Pirates FC",3711,"['80737106-7e02-4eed-8f08-b915f65b0f8c']",30,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:14:30.096","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",43.55,42.6275
"506",24168,83528,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"7e5916f9-5909-426b-92fd-37999e4affed",596,"","","[93.6, 58.6]",3902033,16,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",31,"Stellenbosch FC",3710,"['59f4f8c9-f57b-4db2-9f2c-c9be8db88eba', 'eb3523a0-f65f-4784-a985-300938ff61f2']",12,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:16:12.696","Ball Receipt*","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",81.0766666666667,18.2325
"507",24170,83530,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"7c2db4a2-da89-4bba-b6dc-5ea59af727ba",604,"","","[102.7, 53.3]",3902033,16,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",31,"Stellenbosch FC",3710,"['1da75296-cef8-41ee-9cd1-0ec607346bcf']",14,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:16:14.824","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",88.9633333333333,22.7375
"508",24175,83540,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"c2f017db-84de-4046-8303-1f8aaae110bf",644,"","","[105.3, 37.7]",3902033,17,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Free Kick","Iqraam Rayners",66719,"Center Forward",36,"Stellenbosch FC",3710,"['2ccbfab4-ed6d-4ab5-9334-65acf66abaa9']",37,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:17:37.586","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",91.2166666666667,35.9975
"509",24186,83559,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"009b214f-028c-40c8-b82c-a35f7362e73b",709,"","","[52.2, 23.0]",3902033,19,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",41,"Stellenbosch FC",3710,"['3ff1b15e-18cd-439c-b0f9-bdf3e2db4235']",5,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:19:05.047","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",45.1966666666667,48.4925
"510",24189,83562,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"03064c8e-b90a-49be-9812-dc102a6cc4c8",720,"","","[74.0, 10.5]",3902033,19,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",41,"Stellenbosch FC",3710,"['5f9c0a6d-5282-4b5a-8097-c43039f9d3f4']",10,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:19:10.717","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",64.09,59.1175
"511",24202,83592,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"b23496b1-6df4-4ff2-b9e0-54fe1c003dd9",824,"","","[78.8, 34.6]",3902033,22,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Free Kick","Iqraam Rayners",66719,"Center Forward",49,"Stellenbosch FC",3710,"['67ae95f7-c31e-41db-8474-c23c01d79dd5']",35,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:22:35.773","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",68.25,38.6325
"512",24212,83613,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"734cf28a-dd61-48bc-bb5e-a4b2cf3f4819",901,"","","[104.5, 49.8]",3902033,24,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Keeper","Iqraam Rayners",66719,"Center Forward",55,"Stellenbosch FC",3710,"['a0292b87-9bae-46bb-b005-661855be645b']",26,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:24:26.022","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",90.5233333333333,25.7125
"513",24219,83621,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"50d3e3db-38e9-49f7-bf4f-8bb31f6ee08a",926,"","","[73.5, 7.5]",3902033,25,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",57,"Stellenbosch FC",3710,"['26adb407-cf00-43db-b00c-a4002a7f1d04']",23,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:25:23.895","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",63.6566666666667,61.6675
"514",24222,83625,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"2b954ba8-9ea1-42ad-bf7c-59dc7eb79a7c",938,"","","[92.0, 5.1]",3902033,25,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",57,"Stellenbosch FC",3710,"['da0fc58b-aa88-4462-9a9f-7e5c29746193']",34,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:25:34.534","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",79.69,63.7075
"515",24225,83630,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"0d106b01-f6dc-4635-ab75-19c4dd8518e0",956,"","","[99.2, 55.1]",3902033,26,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",58,"Orlando Pirates FC",3711,"['2a6a1260-b4c8-4c1a-8f55-716c8d462819']",18,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:26:18.807","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",85.93,21.2075
"516",24235,83650,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"f4c025d4-7d6e-4792-ba05-e8ab15a887da",1021,"","","[63.6, 60.7]",3902033,29,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",64,"Stellenbosch FC",3710,"['298ff7eb-8160-4738-8013-457a5a64a28e']",0,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:29:00.749","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",55.0766666666667,16.4475
"517",24239,83655,"","","","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"4dfdf6a0-bdc6-4b0a-b7c8-e43832143149",1038,"","","[75.1, 50.2]",3902033,29,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Counter","Iqraam Rayners",66719,"Center Forward",66,"Stellenbosch FC",3710,"['292deaaf-301d-4ec6-8931-27504f043dc1']",27,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:29:27.442","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",65.0433333333333,25.3725
"518",24248,83673,"","","Incomplete","","","",NA,"","","","","",NA,"","","","","","",NA,"","","","","","",NA,NA,NA,NA,NA,NA,"da4c295a-baf5-4e21-900d-717ac092cbd0",1103,"","","[100.8, 44.9]",3902033,33,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Free Kick","Iqraam Rayners",66719,"Center Forward",72,"Stellenbosch FC",3710,"['5846c837-2244-491e-8e3c-85c23a7806a6']",55,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:33:55.365","Ball Receipt*","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",87.3166666666667,29.8775
