"","player","type","duel_outcome","interception_outcome","spad_x","spad_y"
"782","Iqraam Rayners","Pass","","",85.93,21.8025
"783","Iqraam Rayners","Pass","","",80.3833333333333,19.7625
"784","Iqraam Rayners","Pass","","",59.8433333333333,46.6225
"785","Iqraam Rayners","Pass","","",83.33,51.3825
"786","Iqraam Rayners","Pass","","",79.5166666666667,19.5925
"787","Iqraam Rayners","Ball Receipt*","","",79.17,60.9025
"788","Iqraam Rayners","Ball Receipt*","","",59.15,44.1575
"789","Iqraam Rayners","Ball Receipt*","","",75.0966666666667,51.7225
"790","Iqraam Rayners","Ball Receipt*","","",84.63,51.7225
"791","Iqraam Rayners","Ball Receipt*","","",50.31,47.8975
"792","Iqraam Rayners","Ball Receipt*","","",73.5366666666667,44.8375
"793","Iqraam Rayners","Ball Receipt*","","",98.4966666666667,39.8225
"794","Iqraam Rayners","Ball Receipt*","","",56.1166666666667,33.8725
"795","Iqraam Rayners","Ball Receipt*","","",64.09,15.1725
"796","Iqraam Rayners","Ball Receipt*","","",61.4033333333333,19.4225
"797","Iqraam Rayners","Ball Receipt*","","",49.53,12.1125
"798","Iqraam Rayners","Ball Receipt*","","",94.6833333333333,26.5625
"799","Iqraam Rayners","Ball Receipt*","","",67.1233333333333,1.6575
"800","Iqraam Rayners","Ball Receipt*","","",94.0766666666667,19.5075
"801","Iqraam Rayners","Ball Receipt*","","",49.1833333333333,34.3825
"802","Iqraam Rayners","Ball Receipt*","","",50.6566666666667,13.3025
"803","Iqraam Rayners","Ball Receipt*","","",93.5566666666667,27.0725
"804","Iqraam Rayners","Ball Receipt*","","",92.5166666666667,46.8775
"805","Iqraam Rayners","Ball Receipt*","","",66.2566666666667,54.0175
"806","Iqraam Rayners","Ball Receipt*","","",77.87,34.1275
"807","Iqraam Rayners","Ball Receipt*","","",95.55,35.6575
"808","Iqraam Rayners","Ball Receipt*","","",79.8633333333333,8.20249999999999
"809","Iqraam Rayners","Ball Receipt*","","",79.8633333333333,19.5075
"810","Iqraam Rayners","Ball Receipt*","","",72.41,45.6875
"811","Iqraam Rayners","Ball Receipt*","","",62.0966666666667,41.6925
"812","Iqraam Rayners","Ball Receipt*","","",65.2166666666667,59.9675
"813","Iqraam Rayners","Ball Receipt*","","",54.47,44.6675
"814","Iqraam Rayners","Ball Receipt*","","",49.1833333333333,34.8925
"815","Iqraam Rayners","Ball Receipt*","","",68.5966666666667,52.9975
"816","Iqraam Rayners","Ball Receipt*","","",86.1033333333333,50.5325
"817","Iqraam Rayners","Ball Receipt*","","",60.45,6.16249999999999
"818","Iqraam Rayners","Ball Receipt*","","",57.7633333333333,56.3125
"819","Iqraam Rayners","Ball Receipt*","","",59.67,62.2625
"820","Iqraam Rayners","Ball Receipt*","","",49.27,52.9975
"821","Iqraam Rayners","Ball Receipt*","","",97.4566666666667,17.3825
"822","Iqraam Rayners","Ball Receipt*","","",67.21,27.8375
"823","Iqraam Rayners","Ball Receipt*","","",53.43,44.3275
"824","Iqraam Rayners","Ball Receipt*","","",66.95,55.8025
"825","Iqraam Rayners","Ball Receipt*","","",74.0566666666667,51.6375
"826","Iqraam Rayners","Ball Receipt*","","",47.1033333333333,7.5225
"827","Iqraam Rayners","Ball Receipt*","","",86.7966666666667,57.1625
"828","Iqraam Rayners","Ball Receipt*","","",97.4566666666667,32.4275
"829","Iqraam Rayners","Ball Receipt*","","",46.7566666666667,29.1975
"830","Iqraam Rayners","Ball Receipt*","","",90.7833333333333,42.8825
"831","Iqraam Rayners","Ball Receipt*","","",86.2766666666667,18.5725
"832","Iqraam Rayners","Ball Receipt*","","",93.0366666666667,8.5425
"833","Iqraam Rayners","Ball Receipt*","","",91.13,22.5675
"834","Iqraam Rayners","Ball Receipt*","","",92.8633333333333,45.9425
"835","Iqraam Rayners","Ball Receipt*","","",73.7966666666667,58.8625
"836","Iqraam Rayners","Ball Receipt*","","",58.63,14.6625
"837","Iqraam Rayners","Ball Receipt*","","",82.9833333333333,56.8225
"838","Iqraam Rayners","Ball Receipt*","","",62.79,22.3125
"839","Iqraam Rayners","Ball Receipt*","","",60.0166666666667,21.6325
"840","Iqraam Rayners","Ball Receipt*","","",81.25,42.5425
"841","Iqraam Rayners","Ball Receipt*","","",80.5566666666667,18.4025
"842","Iqraam Rayners","Ball Receipt*","","",66.2566666666667,38.8875
"843","Iqraam Rayners","Ball Receipt*","","",93.21,44.4125
"844","Iqraam Rayners","Ball Receipt*","","",97.8033333333333,28.6875
"845","Iqraam Rayners","Ball Receipt*","","",69.3766666666667,49.8525
"846","Iqraam Rayners","Ball Receipt*","","",59.8433333333333,46.6225
"847","Iqraam Rayners","Ball Receipt*","","",93.6433333333333,11.2625
"848","Iqraam Rayners","Ball Receipt*","","",55.6833333333333,22.7375
"849","Iqraam Rayners","Ball Receipt*","","",82.4633333333333,22.1425
"850","Iqraam Rayners","Ball Receipt*","","",87.8366666666667,38.3775
"851","Iqraam Rayners","Ball Receipt*","","",66.43,43.3925
"852","Iqraam Rayners","Ball Receipt*","","",79.5166666666667,9.5625
"853","Iqraam Rayners","Ball Receipt*","","",90.9566666666667,23.7575
"854","Iqraam Rayners","Ball Receipt*","","",82.1166666666667,51.3825
"855","Iqraam Rayners","Ball Receipt*","","",90.4366666666667,30.7275
"856","Iqraam Rayners","Ball Receipt*","","",88.8766666666667,47.4725
"857","Iqraam Rayners","Ball Receipt*","","",93.21,54.1025
"858","Iqraam Rayners","Ball Receipt*","","",61.0566666666667,50.8725
"859","Iqraam Rayners","Ball Receipt*","","",76.2233333333333,26.4775
"860","Iqraam Rayners","Ball Receipt*","","",58.8033333333333,49.1725
"861","Iqraam Rayners","Carry","","",61.4033333333333,19.4225
"862","Iqraam Rayners","Carry","","",94.0766666666667,19.5075
"863","Iqraam Rayners","Carry","","",50.6566666666667,13.3025
"864","Iqraam Rayners","Carry","","",77.87,34.1275
"865","Iqraam Rayners","Carry","","",79.8633333333333,8.20249999999999
"866","Iqraam Rayners","Carry","","",68.5966666666667,52.9975
"867","Iqraam Rayners","Carry","","",86.1033333333333,50.5325
"868","Iqraam Rayners","Carry","","",41.99,50.6175
"869","Iqraam Rayners","Carry","","",57.7633333333333,56.3125
"870","Iqraam Rayners","Carry","","",24.2233333333333,48.0675
"871","Iqraam Rayners","Carry","","",97.4566666666667,17.3825
"872","Iqraam Rayners","Carry","","",47.1033333333333,7.5225
"873","Iqraam Rayners","Carry","","",86.2766666666667,18.5725
"874","Iqraam Rayners","Carry","","",93.0366666666667,8.5425
"875","Iqraam Rayners","Carry","","",91.13,22.5675
"876","Iqraam Rayners","Carry","","",58.63,14.6625
"877","Iqraam Rayners","Carry","","",82.9833333333333,56.8225
"878","Iqraam Rayners","Carry","","",81.25,42.5425
"879","Iqraam Rayners","Carry","","",96.9366666666667,30.3875
"880","Iqraam Rayners","Carry","","",59.8433333333333,46.6225
"881","Iqraam Rayners","Carry","","",93.6433333333333,11.2625
"882","Iqraam Rayners","Carry","","",82.1166666666667,51.3825
"883","Iqraam Rayners","Carry","","",88.8766666666667,47.4725
"884","Iqraam Rayners","Carry","","",90.61,46.4525
"885","Iqraam Rayners","Pressure","","",72.41,54.5275
"886","Iqraam Rayners","Pressure","","",59.2366666666667,47.5575
"887","Iqraam Rayners","Pressure","","",93.9033333333333,17.8925
"888","Iqraam Rayners","Pressure","","",74.5766666666667,64.0475
"889","Iqraam Rayners","Pressure","","",82.6366666666667,42.9675
"890","Iqraam Rayners","Pressure","","",49.79,47.8125
"891","Iqraam Rayners","Pressure","","",65.9966666666667,31.1525
"892","Iqraam Rayners","Pressure","","",64.9566666666667,50.5325
"893","Iqraam Rayners","Pressure","","",93.1233333333333,38.2075
"894","Iqraam Rayners","Pressure","","",87.75,11.1775
"895","Iqraam Rayners","Pressure","","",69.3766666666667,2.1675
"896","Iqraam Rayners","Pressure","","",91.13,31.1525
"897","Iqraam Rayners","Pressure","","",93.1233333333333,14.9175
"898","Iqraam Rayners","Pressure","","",58.8033333333333,36.5075
"899","Iqraam Rayners","Pressure","","",88.7033333333333,36.1675
"900","Iqraam Rayners","Pressure","","",76.7433333333333,8.20249999999999
"901","Iqraam Rayners","Pressure","","",86.71,44.6675
"902","Iqraam Rayners","Pressure","","",24.4833333333333,14.3225
"903","Iqraam Rayners","Pressure","","",93.5566666666667,7.8625
"904","Iqraam Rayners","Pressure","","",91.8233333333333,46.7925
"905","Iqraam Rayners","Pressure","","",56.03,25.6275
"906","Iqraam Rayners","Pressure","","",79.69,21.6325
"907","Iqraam Rayners","Pressure","","",93.6433333333333,22.3975
"908","Iqraam Rayners","Pressure","","",95.55,30.0475
"909","Iqraam Rayners","Pressure","","",80.9033333333333,22.3125
"910","Iqraam Rayners","Pressure","","",67.47,45.7725
"911","Iqraam Rayners","Pressure","","",94.8566666666667,25.6275
"912","Iqraam Rayners","Pressure","","",94.1633333333333,48.8325
"913","Iqraam Rayners","Pressure","","",77.9566666666667,26.1375
"914","Iqraam Rayners","Dispossessed","","",43.7233333333333,47.5575
"915","Iqraam Rayners","Dispossessed","","",94.51,7.6925
"916","Iqraam Rayners","Dispossessed","","",101.616666666667,13.9825
"917","Iqraam Rayners","Duel","","",66.2566666666667,54.0175
"918","Iqraam Rayners","Duel","","",91.13,33.3625
"919","Iqraam Rayners","Duel","","",55.51,21.2925
"920","Iqraam Rayners","Ball Recovery","","",41.99,50.6175
"921","Iqraam Rayners","Ball Recovery","","",24.2233333333333,48.0675
"922","Iqraam Rayners","Ball Recovery","","",96.9366666666667,30.3875
"923","Iqraam Rayners","Foul Committed","","",80.73,62.0075
"924","Iqraam Rayners","Foul Committed","","",60.45,6.16249999999999
"925","Iqraam Rayners","Foul Committed","","",93.21,54.1025
"926","Iqraam Rayners","Foul Won","","",49.53,12.1125
"927","Iqraam Rayners","Block","","",91.13,33.3625
"928","Iqraam Rayners","Block","","",62.0966666666667,41.6925
"929","Iqraam Rayners","Block","","",95.8966666666667,25.7975
"930","Iqraam Rayners","Block","","",97.8033333333333,31.0675
"931","Iqraam Rayners","Shot","","",63.31,22.8225
"932","Iqraam Rayners","Shot","","",93.6433333333333,24.6075
"933","Iqraam Rayners","Shot","","",96.59,26.1375
"934","Iqraam Rayners","Shot","","",76.05,42.0325
"935","Iqraam Rayners","Shot","","",90.0033333333333,38.6325
"936","Iqraam Rayners","Miscontrol","","",97.4566666666667,17.3825
"937","Iqraam Rayners","Miscontrol","","",93.6433333333333,42.7125
"938","Iqraam Rayners","Miscontrol","","",96.7633333333333,30.3875
"939","Iqraam Rayners","Miscontrol","","",86.97,37.5275
"940","Iqraam Rayners","Miscontrol","","",80.21,9.22249999999999
"941","Iqraam Rayners","Miscontrol","","",88.53,48.8325
"942","Iqraam Rayners","Interception","","Won",90.61,46.4525
"943","Iqraam Rayners","Dribble","","",92.17,45.2625
"944","Iqraam Rayners","Dribbled Past","","",58.8033333333333,36.5075
"945","Iqraam Rayners","Pass","","",82.1166666666667,31.9175
"946","Iqraam Rayners","Pass","","",86.97,48.8325
"947","Iqraam Rayners","Pass","","",95.4633333333333,3.86750000000001
"948","Iqraam Rayners","Pass","","",60.6233333333333,50.1075
"949","Iqraam Rayners","Pass","","",91.0433333333333,67.9575
"950","Iqraam Rayners","Pass","","",93.99,56.9925
"951","Iqraam Rayners","Pass","","",65.8233333333333,18.8275
"952","Iqraam Rayners","Pass","","",63.57,47.5575
"953","Iqraam Rayners","Pass","","",90.61,48.2375
"954","Iqraam Rayners","Pass","","",71.89,13.7275
"955","Iqraam Rayners","Pass","","",76.57,32.5975
"956","Iqraam Rayners","Pass","","",51.9566666666667,34.0425
"957","Iqraam Rayners","Pass","","",56.1166666666667,45.0925
"958","Iqraam Rayners","Pass","","",65.13,39.0575
"959","Iqraam Rayners","Pass","","",90.9566666666667,10.1575
"960","Iqraam Rayners","Pass","","",85.67,19.4225
"961","Iqraam Rayners","Pass","","",51.9566666666667,34.0425
"962","Iqraam Rayners","Pass","","",48.49,22.6525
"963","Iqraam Rayners","Pass","","",73.2766666666667,49.3425
"964","Iqraam Rayners","Pass","","",103.956666666667,67.9575
"965","Iqraam Rayners","Pass","","",84.8033333333333,45.0925
"966","Iqraam Rayners","Pass","","",76.57,58.0125
"967","Iqraam Rayners","Pass","","",85.4966666666667,47.8975
"968","Iqraam Rayners","Pass","","",27.43,52.6575
"969","Iqraam Rayners","Pass","","",47.7966666666667,25.5425
"970","Iqraam Rayners","Pass","","",82.1166666666667,12.6225
"971","Iqraam Rayners","Pass","","",86.0166666666667,11.9425
"972","Iqraam Rayners","Ball Receipt*","","",82.29,33.1925
"973","Iqraam Rayners","Ball Receipt*","","",94.51,6.58750000000001
"974","Iqraam Rayners","Ball Receipt*","","",62.0966666666667,60.9875
"975","Iqraam Rayners","Ball Receipt*","","",91.7366666666667,49.3425
"976","Iqraam Rayners","Ball Receipt*","","",75.79,54.9525
"977","Iqraam Rayners","Ball Receipt*","","",88.4433333333333,3.52749999999999
"978","Iqraam Rayners","Ball Receipt*","","",99.71,32.2575
"979","Iqraam Rayners","Ball Receipt*","","",69.8966666666667,15.5125
"980","Iqraam Rayners","Ball Receipt*","","",93.8166666666667,28.7725
"981","Iqraam Rayners","Ball Receipt*","","",62.27,51.8925
"982","Iqraam Rayners","Ball Receipt*","","",78.39,52.2325
"983","Iqraam Rayners","Ball Receipt*","","",68.5966666666667,14.0675
"984","Iqraam Rayners","Ball Receipt*","","",94.1633333333333,54.2725
"985","Iqraam Rayners","Ball Receipt*","","",96.59,33.7025
"986","Iqraam Rayners","Ball Receipt*","","",83.2433333333333,33.5325
"987","Iqraam Rayners","Ball Receipt*","","",64.35,52.4875
"988","Iqraam Rayners","Ball Receipt*","","",93.99,56.9925
"989","Iqraam Rayners","Ball Receipt*","","",92.17,22.3125
"990","Iqraam Rayners","Ball Receipt*","","",73.0166666666667,16.2775
"991","Iqraam Rayners","Ball Receipt*","","",66.95,17.2125
"992","Iqraam Rayners","Ball Receipt*","","",67.47,20.1025
"993","Iqraam Rayners","Ball Receipt*","","",75.4433333333333,50.7875
"994","Iqraam Rayners","Ball Receipt*","","",93.99,56.2275
"995","Iqraam Rayners","Ball Receipt*","","",59.15,4.2925
"996","Iqraam Rayners","Ball Receipt*","","",66.17,54.6125
"997","Iqraam Rayners","Ball Receipt*","","",62.27,49.1725
"998","Iqraam Rayners","Ball Receipt*","","",69.8966666666667,26.8175
"999","Iqraam Rayners","Ball Receipt*","","",92.8633333333333,45.6875
"1000","Iqraam Rayners","Ball Receipt*","","",58.0233333333333,65.1525
"1001","Iqraam Rayners","Ball Receipt*","","",48.75,52.2325
"1002","Iqraam Rayners","Ball Receipt*","","",93.6433333333333,24.7775
"1003","Iqraam Rayners","Ball Receipt*","","",83.4166666666667,11.0075
"1004","Iqraam Rayners","Ball Receipt*","","",71.5433333333333,12.2825
"1005","Iqraam Rayners","Ball Receipt*","","",56.55,47.3025
"1006","Iqraam Rayners","Ball Receipt*","","",66.3433333333333,38.4625
"1007","Iqraam Rayners","Ball Receipt*","","",90.1766666666667,40.5025
"1008","Iqraam Rayners","Ball Receipt*","","",96.6766666666667,48.1525
"1009","Iqraam Rayners","Ball Receipt*","","",74.1433333333333,26.9875
"1010","Iqraam Rayners","Ball Receipt*","","",75.53,12.1125
"1011","Iqraam Rayners","Ball Receipt*","","",80.0366666666667,5.3125
"1012","Iqraam Rayners","Ball Receipt*","","",12.87,53.1675
"1013","Iqraam Rayners","Ball Receipt*","","",85.67,20.7825
"1014","Iqraam Rayners","Ball Receipt*","","",48.49,25.2025
"1015","Iqraam Rayners","Ball Receipt*","","",72.67,52.5725
"1016","Iqraam Rayners","Ball Receipt*","","",84.8033333333333,45.1775
"1017","Iqraam Rayners","Ball Receipt*","","",69.4633333333333,51.9775
"1018","Iqraam Rayners","Ball Receipt*","","",80.2966666666667,34.8925
"1019","Iqraam Rayners","Ball Receipt*","","",58.37,20.0175
"1020","Iqraam Rayners","Ball Receipt*","","",94.9433333333333,31.4075
"1021","Iqraam Rayners","Ball Receipt*","","",74.4033333333333,38.4625
"1022","Iqraam Rayners","Ball Receipt*","","",66.3433333333333,62.8575
"1023","Iqraam Rayners","Ball Receipt*","","",78.65,61.6675
"1024","Iqraam Rayners","Ball Receipt*","","",79.8633333333333,8.71250000000001
"1025","Iqraam Rayners","Ball Receipt*","","",93.0366666666667,40.7575
"1026","Iqraam Rayners","Ball Receipt*","","",62.0966666666667,52.1475
"1027","Iqraam Rayners","Ball Receipt*","","",77.87,41.9475
"1028","Iqraam Rayners","Ball Receipt*","","",67.47,24.0975
"1029","Iqraam Rayners","Ball Receipt*","","",79.95,20.1025
"1030","Iqraam Rayners","Ball Receipt*","","",30.3766666666667,25.2025
"1031","Iqraam Rayners","Ball Receipt*","","",31.1566666666667,20.1025
"1032","Iqraam Rayners","Ball Receipt*","","",67.1233333333333,23.1625
"1033","Iqraam Rayners","Ball Receipt*","","",62.7033333333333,35.2325
"1034","Iqraam Rayners","Ball Receipt*","","",47.7966666666667,25.5425
"1035","Iqraam Rayners","Ball Receipt*","","",59.15,54.8675
"1036","Iqraam Rayners","Ball Receipt*","","",80.99,12.6225
"1037","Iqraam Rayners","Ball Receipt*","","",81.77,12.4525
"1038","Iqraam Rayners","Carry","","",61.5766666666667,34.2975
"1039","Iqraam Rayners","Carry","","",82.29,33.1925
"1040","Iqraam Rayners","Carry","","",91.7366666666667,49.3425
"1041","Iqraam Rayners","Carry","","",88.4433333333333,3.52749999999999
"1042","Iqraam Rayners","Carry","","",62.27,51.8925
"1043","Iqraam Rayners","Carry","","",83.2433333333333,33.5325
"1044","Iqraam Rayners","Carry","","",93.99,56.9925
"1045","Iqraam Rayners","Carry","","",66.95,17.2125
"1046","Iqraam Rayners","Carry","","",62.27,49.1725
"1047","Iqraam Rayners","Carry","","",92.8633333333333,45.6875
"1048","Iqraam Rayners","Carry","","",68.5966666666667,28.0925
"1049","Iqraam Rayners","Carry","","",72.4966666666667,30.3025
"1050","Iqraam Rayners","Carry","","",56.55,47.3025
"1051","Iqraam Rayners","Carry","","",66.3433333333333,38.4625
"1052","Iqraam Rayners","Carry","","",96.6766666666667,48.1525
"1053","Iqraam Rayners","Carry","","",80.0366666666667,5.3125
"1054","Iqraam Rayners","Carry","","",48.49,25.2025
"1055","Iqraam Rayners","Carry","","",72.67,52.5725
"1056","Iqraam Rayners","Carry","","",94.9433333333333,31.4075
"1057","Iqraam Rayners","Carry","","",78.65,61.6675
"1058","Iqraam Rayners","Carry","","",79.95,20.1025
"1059","Iqraam Rayners","Carry","","",31.1566666666667,20.1025
"1060","Iqraam Rayners","Carry","","",28.0366666666667,52.6575
"1061","Iqraam Rayners","Carry","","",80.99,12.6225
"1062","Iqraam Rayners","Ball Recovery","","",61.5766666666667,34.2975
"1063","Iqraam Rayners","Ball Recovery","","",94.6833333333333,30.8125
"1064","Iqraam Rayners","Ball Recovery","","",68.5966666666667,28.0925
"1065","Iqraam Rayners","Ball Recovery","","",94.8566666666667,36.6775
"1066","Iqraam Rayners","Ball Recovery","","",26.3033333333333,46.2825
"1067","Iqraam Rayners","Ball Recovery","","",28.0366666666667,52.6575
"1068","Iqraam Rayners","Pressure","","",83.9366666666667,16.6175
"1069","Iqraam Rayners","Pressure","","",86.97,47.7275
"1070","Iqraam Rayners","Pressure","","",72.8433333333333,34.0425
"1071","Iqraam Rayners","Pressure","","",89.31,56.8225
"1072","Iqraam Rayners","Pressure","","",95.1166666666667,5.7375
"1073","Iqraam Rayners","Pressure","","",67.99,33.7025
"1074","Iqraam Rayners","Pressure","","",55.5966666666667,34.6375
"1075","Iqraam Rayners","Pressure","","",84.89,49.5125
"1076","Iqraam Rayners","Pressure","","",63.57,38.4625
"1077","Iqraam Rayners","Pressure","","",78.2166666666667,42.6275
"1078","Iqraam Rayners","Pressure","","",67.1233333333333,14.4075
"1079","Iqraam Rayners","Pressure","","",91.7366666666667,42.5425
"1080","Iqraam Rayners","Pressure","","",54.21,49.9375
"1081","Iqraam Rayners","Pressure","","",56.55,27.1575
"1082","Iqraam Rayners","Dispossessed","","",67.21,63.6225
"1083","Iqraam Rayners","Dispossessed","","",67.47,24.0975
"1084","Iqraam Rayners","Dispossessed","","",79.95,20.1025
"1085","Iqraam Rayners","Duel","","",76.9166666666667,54.4425
"1086","Iqraam Rayners","Duel","","",78.2166666666667,50.6175
"1087","Iqraam Rayners","Duel","","",59.5833333333333,22.8225
"1088","Iqraam Rayners","Duel","","",38.1766666666667,17.8925
"1089","Iqraam Rayners","Duel","","",30.3766666666667,25.2025
"1090","Iqraam Rayners","Duel","","",67.1233333333333,23.1625
"1091","Iqraam Rayners","Foul Committed","","",95.29,5.3975
"1092","Iqraam Rayners","Foul Committed","","",59.15,54.8675
"1093","Iqraam Rayners","Injury Stoppage","","",0,0
"1094","Iqraam Rayners","Dribbled Past","","",55.5966666666667,35.7425
"1095","Iqraam Rayners","Dribbled Past","","",63.3966666666667,39.1425
"1096","Iqraam Rayners","Dribble","","",69.1166666666667,34.6375
"1097","Iqraam Rayners","Dribble","","",83.4166666666667,33.7025
"1098","Iqraam Rayners","Dribble","","",72.4966666666667,30.3025
"1099","Iqraam Rayners","Shot","","",94.77,27.9225
"1100","Iqraam Rayners","Shot","","",95.7233333333333,37.1025
"1101","Iqraam Rayners","Shot","","",94.25,32.5975
"1102","Iqraam Rayners","Miscontrol","","",65.65,52.4875
"1103","Iqraam Rayners","Miscontrol","","",95.1166666666667,26.2225
"1104","Iqraam Rayners","Miscontrol","","",97.4566666666667,47.8975
"1105","Iqraam Rayners","Miscontrol","","",31.5033333333333,20.1025
"1106","Iqraam Rayners","Substitution","","",0,0
"1107","Iqraam Rayners","Pass","","",57.85,17.6375
"1108","Iqraam Rayners","Pass","","",50.7433333333333,14.8325
"1109","Iqraam Rayners","Pass","","",81.25,53.9325
"1110","Iqraam Rayners","Pass","","",77.87,45.7725
"1111","Iqraam Rayners","Pass","","",79.0833333333333,4.7175
"1112","Iqraam Rayners","Pass","","",64.7833333333333,22.2275
"1113","Iqraam Rayners","Pass","","",76.7433333333333,53.1675
"1114","Iqraam Rayners","Pass","","",84.5433333333333,57.8425
"1115","Iqraam Rayners","Pass","","",79.7766666666667,45.8575
"1116","Iqraam Rayners","Pass","","",71.11,49.2575
"1117","Iqraam Rayners","Pass","","",83.7633333333333,58.5225
"1118","Iqraam Rayners","Pass","","",60.8833333333333,24.1825
"1119","Iqraam Rayners","Pass","","",87.3166666666667,54.2725
"1120","Iqraam Rayners","Pass","","",83.07,54.4425
"1121","Iqraam Rayners","Pass","","",69.1166666666667,8.5425
"1122","Iqraam Rayners","Pass","","",63.9166666666667,44.9225
"1123","Iqraam Rayners","Pass","","",55.6833333333333,13.5575
"1124","Iqraam Rayners","Pass","","",87.23,9.8175
"1125","Iqraam Rayners","Pass","","",93.47,27.7525
"1126","Iqraam Rayners","Pass","","",95.1166666666667,59.7975
"1127","Iqraam Rayners","Pass","","",60.71,35.2325
"1128","Iqraam Rayners","Pass","","",60.5366666666667,15.5975
"1129","Iqraam Rayners","Pass","","",75.6166666666667,11.8575
"1130","Iqraam Rayners","Pass","","",73.0166666666667,49.8525
"1131","Iqraam Rayners","Pass","","",86.0166666666667,41.1825
"1132","Iqraam Rayners","Pass","","",58.89,49.6825
"1133","Iqraam Rayners","Pass","","",23.0966666666667,11.0925
"1134","Iqraam Rayners","Pass","","",47.97,2.7625
"1135","Iqraam Rayners","Pass","","",74.8366666666667,66.1725
"1136","Iqraam Rayners","Pass","","",60.7966666666667,58.0125
"1137","Iqraam Rayners","Pass","","",74.1433333333333,57.7575
"1138","Iqraam Rayners","Pass","","",95.29,10.4975
"1139","Iqraam Rayners","Pass","","",70.6766666666667,15.7675
"1140","Iqraam Rayners","Pass","","",87.5766666666667,53.8475
"1141","Iqraam Rayners","Pass","","",46.15,49.5125
"1142","Iqraam Rayners","Ball Receipt*","","",85.93,28.6875
"1143","Iqraam Rayners","Ball Receipt*","","",61.5766666666667,46.1975
"1144","Iqraam Rayners","Ball Receipt*","","",69.6366666666667,46.5375
"1145","Iqraam Rayners","Ball Receipt*","","",59.3233333333333,20.3575
"1146","Iqraam Rayners","Ball Receipt*","","",84.2833333333333,43.9025
"1147","Iqraam Rayners","Ball Receipt*","","",53.3433333333333,15.0875
"1148","Iqraam Rayners","Ball Receipt*","","",54.8166666666667,9.90249999999999
"1149","Iqraam Rayners","Ball Receipt*","","",64.2633333333333,64.2175
"1150","Iqraam Rayners","Ball Receipt*","","",52.8233333333333,64.0475
"1151","Iqraam Rayners","Ball Receipt*","","",82.1166666666667,14.2375
"1152","Iqraam Rayners","Ball Receipt*","","",63.05,62.1775
"1153","Iqraam Rayners","Ball Receipt*","","",43.8966666666667,52.2325
"1154","Iqraam Rayners","Ball Receipt*","","",71.8033333333333,24.1825
"1155","Iqraam Rayners","Ball Receipt*","","",79.3433333333333,3.7825
"1156","Iqraam Rayners","Ball Receipt*","","",64.6966666666667,22.6525
"1157","Iqraam Rayners","Ball Receipt*","","",81.1633333333333,54.6125
"1158","Iqraam Rayners","Ball Receipt*","","",87.3166666666667,54.1025
"1159","Iqraam Rayners","Ball Receipt*","","",68.25,53.5925
"1160","Iqraam Rayners","Ball Receipt*","","",55.9433333333333,33.7875
"1161","Iqraam Rayners","Ball Receipt*","","",78.0433333333333,51.8075
"1162","Iqraam Rayners","Ball Receipt*","","",92.5166666666667,49.4275
"1163","Iqraam Rayners","Ball Receipt*","","",56.8966666666667,37.6975
"1164","Iqraam Rayners","Ball Receipt*","","",77.87,12.2825
"1165","Iqraam Rayners","Ball Receipt*","","",88.79,18.9975
"1166","Iqraam Rayners","Ball Receipt*","","",54.8166666666667,8.62749999999999
"1167","Iqraam Rayners","Ball Receipt*","","",60.3633333333333,6.7575
"1168","Iqraam Rayners","Ball Receipt*","","",60.8833333333333,24.1825
"1169","Iqraam Rayners","Ball Receipt*","","",96.2433333333333,31.0675
"1170","Iqraam Rayners","Ball Receipt*","","",56.6366666666667,24.1825
"1171","Iqraam Rayners","Ball Receipt*","","",55.51,32.9375
"1172","Iqraam Rayners","Ball Receipt*","","",68.0766666666667,41.1825
"1173","Iqraam Rayners","Ball Receipt*","","",94.5966666666667,50.6175
"1174","Iqraam Rayners","Ball Receipt*","","",83.07,54.4425
"1175","Iqraam Rayners","Ball Receipt*","","",52.8233333333333,10.6675
"1176","Iqraam Rayners","Ball Receipt*","","",69.4633333333333,9.22249999999999
"1177","Iqraam Rayners","Ball Receipt*","","",91.8233333333333,35.9975
"1178","Iqraam Rayners","Ball Receipt*","","",65.13,57.4175
"1179","Iqraam Rayners","Ball Receipt*","","",65.13,43.0525
"1180","Iqraam Rayners","Ball Receipt*","","",38.87,16.8725
"1181","Iqraam Rayners","Ball Receipt*","","",87.4033333333333,21.8025
"1182","Iqraam Rayners","Ball Receipt*","","",56.3766666666667,33.6175
"1183","Iqraam Rayners","Ball Receipt*","","",87.75,45.3475
"1184","Iqraam Rayners","Ball Receipt*","","",64.0033333333333,47.8125
"1185","Iqraam Rayners","Ball Receipt*","","",55.6833333333333,13.8125
"1186","Iqraam Rayners","Ball Receipt*","","",70.1566666666667,11.1775
"1187","Iqraam Rayners","Ball Receipt*","","",91.91,59.2025
"1188","Iqraam Rayners","Ball Receipt*","","",63.1366666666667,29.5375
"1189","Iqraam Rayners","Ball Receipt*","","",60.19,20.6125
"1190","Iqraam Rayners","Ball Receipt*","","",60.1033333333333,13.9825
"1191","Iqraam Rayners","Ball Receipt*","","",75.9633333333333,10.6675
"1192","Iqraam Rayners","Ball Receipt*","","",75.4433333333333,11.6025
"1193","Iqraam Rayners","Ball Receipt*","","",85.2366666666667,50.7875
"1194","Iqraam Rayners","Ball Receipt*","","",73.19,50.7875
