"","X50_50","bad_behaviour_card","ball_receipt_outcome","ball_recovery_recovery_failure","block_deflection","block_save_block","carry_end_location","clearance_aerial_won","clearance_body_part","clearance_head","clearance_left_foot","clearance_other","clearance_right_foot","counterpress","dribble_nutmeg","dribble_outcome","dribble_overrun","duel_outcome","duel_type","duration","foul_committed_advantage","foul_committed_card","foul_committed_offensive","foul_committed_type","foul_won_advantage","foul_won_defensive","goalkeeper_body_part","goalkeeper_end_location","goalkeeper_outcome","goalkeeper_position","goalkeeper_technique","goalkeeper_type","id","index","interception_outcome","location","match_id","minute","miscontrol_aerial_won","obv_against_after","obv_against_before","obv_against_net","obv_for_after","obv_for_before","obv_for_net","obv_total_net","off_camera","out","pass_aerial_won","pass_angle","pass_assisted_shot_id","pass_body_part","pass_cross","pass_end_location","pass_goal_assist","pass_height","pass_inswinging","pass_length","pass_outcome","pass_outswinging","pass_pass_cluster_id","pass_pass_cluster_label","pass_pass_cluster_probability","pass_pass_success_probability","pass_recipient","pass_shot_assist","pass_straight","pass_switch","pass_technique","pass_through_ball","pass_type","period","play_pattern","player","player_id","position","possession","possession_team","possession_team_id","related_events","second","shot_aerial_won","shot_body_part","shot_end_location","shot_first_time","shot_freeze_frame","shot_gk_positioning_xg_suppression","shot_gk_save_difficulty_xg","shot_gk_shot_stopping_xg_suppression","shot_key_pass_id","shot_outcome","shot_shot_execution_xg","shot_shot_execution_xg_uplift","shot_shot_shot_assist","shot_statsbomb_xg","shot_technique","shot_type","substitution_outcome","substitution_replacement","tactics","team","team_id","timestamp","type","under_pressure","injury_stoppage_in_chain","pass_cut_back","pass_deflected","pass_miscommunication","pass_no_touch","shot_one_on_one","block_offensive","goalkeeper_punched_out","goalkeeper_shot_saved_off_target","shot_saved_off_target","shot_deflected","shot_open_goal","shot_shot_goal_assist","ball_recovery_offensive","foul_committed_penalty","goalkeeper_shot_saved_to_post","shot_saved_to_post","foul_won_penalty","half_start_late_video_start","shot_redirect","dribble_no_touch","goalkeeper_lost_out","goalkeeper_success_in_play","player_off_permanent","goalkeeper_success_out","shot_follows_dribble","goalkeeper_lost_in_play","shot_kick_off","spad_x","spad_y"
"22","","","","","","","","","","","","","","","","","","","",0.99354,"","","","","","","","","","","","","2999b8d8-38e0-42d7-b181-447ac614fd54",854,"","[102.9, 41.0, 0.0]",3902065,23,"",0.0094435485,0.0094435485,0,0,0.10541415,-0.10541415,-0.10541415,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",48,"Stellenbosch FC",3710,"['9db73200-70d2-4c7a-9c83-43045ece37c2', '9df30d89-d2bc-4a55-b4c9-d0367b9e3dcd']",21,"","Left Foot","[120.0, 29.4, 6.8]","","[{'location': [94.5, 53.1], 'player': {'id': 65839, 'name': 'Thabiso Simon Kutumela'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [98.4, 58.2], 'player': {'id': 426164, 'name': 'Heaven Sereets'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.7, 59.7], 'player': {'id': 396731, 'name': 'Luyolo Slatsha'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 39.2], 'player': {'id': 65745, 'name': 'Thamsanqa Innocent Mkhize'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.4, 42.3], 'player': {'id': 134850, 'name': 'Relebogile Mokhuoane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 44.5], 'player': {'id': 65753, 'name': 'Keanu Grégory Cupido'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.1, 33.7], 'player': {'id': 200948, 'name': 'Jaeden Rhodes'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [108.7, 45.8], 'player': {'id': 65770, 'name': 'Marc van Heerden'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 44.6], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.3, 32.7], 'player': {'id': 404690, 'name': 'Anicet Alain Oura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.0, 40.3], 'player': {'id': 43890, 'name': 'Darren Keet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.2, 76.7], 'player': {'id': 68611, 'name': 'Dean David van Rooyen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.0, 30.5], 'player': {'id': 65785, 'name': 'Fawaaz Basadien'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.1, 55.0], 'player': {'id': 123370, 'name': 'Antonio Van Wyk'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",0.022451818,NA,NA,"a0179919-55f6-4dbb-b6cf-48409edb2541","Off T",0,-0.0989471599,"",0.09894716,"Normal","Open Play","","","","Stellenbosch FC",3710,"00:23:21.863","Shot","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.7466666666667,33.1925
"325","","","","","","","","","","","","","","","","","","","",1.258259,"","","","","","","","","","","","","5fe7198b-29a3-44ec-bffe-983edac13a31",3489,"","[94.3, 44.2]",3902064,91,"",0.0091232965,0.008657464,0.0004658327,0.03047575,0.047037046,-0.016561296,-0.017027128,"","","",-2.1866663,"2dd746ca-da60-4160-962a-a023aa21958f","Right Foot","","[85.1, 31.2]","","Ground Pass","",15.926079,"","",56,"Attacking third - Center - To left - Short - Ground Pass",0.9987038517,0.9406396151,"Ashley Du Preez","True","","","","","",2,"Regular Play","Moegamat Yusuf Maart",134568,"Right Defensive Midfield",173,"Kaizer Chiefs FC",3709,"['4ec6aa8d-5ac3-4b2f-85fe-7e1a2a17f018']",46,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Kaizer Chiefs FC",3709,"00:46:46.423","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",81.2933333333333,30.855
"425","","","","","","","","","","","","","","","","","","","",NA,"","","","","","","","","","","","","4ec6aa8d-5ac3-4b2f-85fe-7e1a2a17f018",3490,"","[85.1, 31.2]",3902064,91,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Left Wing",173,"Kaizer Chiefs FC",3709,"['5fe7198b-29a3-44ec-bffe-983edac13a31']",47,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Kaizer Chiefs FC",3709,"00:46:47.682","Ball Receipt*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",73.32,41.905
"525","","","","","","","[87.6, 37.7]","","","","","","","","","","","","",0.836513,"","","","","","","","","","","","","4a21a723-114c-4134-94d0-2fb5e00babe3",3491,"","[85.1, 31.2]",3902064,91,"",0.009318196,0.0091232965,0.0001948997,0.034343574,0.03047575,0.0038678236,0.003672924,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Left Wing",173,"Kaizer Chiefs FC",3709,"['2dd746ca-da60-4160-962a-a023aa21958f', '4ec6aa8d-5ac3-4b2f-85fe-7e1a2a17f018']",47,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Kaizer Chiefs FC",3709,"00:46:47.682","Carry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",73.32,41.905
"23","","","","","","","","","","","","","","","","","","","",0.105607,"","","","","","","","","","","","","2dd746ca-da60-4160-962a-a023aa21958f",3492,"","[87.6, 37.7, 0.0]",3902064,91,"",0.009318196,0.009318196,0,0.022145106,0.034343574,-0.012198469,-0.012198469,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Left Wing",173,"Kaizer Chiefs FC",3709,"['946c7de6-43c8-4c75-ae51-afa012c07c44', 'f7794013-3346-4026-8d8c-353f4ceaa594']",48,"","Right Foot","[93.5, 38.1]","","[{'location': [118.4, 39.8], 'player': {'id': 67972, 'name': 'Sifiso Mlungwana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [76.1, 34.5], 'player': {'id': 65855, 'name': 'Tebogo Tlolane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.0, 24.1], 'player': {'id': 67988, 'name': 'Nduduzo Sibiya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.0, 31.5], 'player': {'id': 245006, 'name': 'Nduduzo Mhlongo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.7, 38.3], 'player': {'id': 67978, 'name': 'Gladwin Shitolo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.4, 40.5], 'player': {'id': 405673, 'name': 'Nhlanhla Zwane'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.2, 41.1], 'player': {'id': 426209, 'name': 'John Mwengani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 56.4], 'player': {'id': 134581, 'name': 'Sbonelo Cele'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.3, 48.2], 'player': {'id': 134582, 'name': 'Nqobeko Siphelele Dlamini'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.2, 64.8], 'player': {'id': 405046, 'name': 'Olwethu Ncube'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.9, 46.1], 'player': {'id': 134568, 'name': 'Moegamat Yusuf Maart'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.1, 65.8], 'player': {'id': 398324, 'name': 'Efmamjjasond González Palacios'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.7, 57.4], 'player': {'id': 134551, 'name': 'Dillon Peter Solomons'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.0, 47.0], 'player': {'id': 65559, 'name': 'Nkosingiphile Nhlakanipho Ngcobo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",-0.0068709273,NA,NA,"5fe7198b-29a3-44ec-bffe-983edac13a31","Blocked",0.0049025039,-0.0172426016,"",0.022145106,"Normal","Open Play","","","","Kaizer Chiefs FC",3709,"00:46:48.518","Shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",75.4866666666667,35.9975
"326","","","","","","","","","","","","","","","","","","","",2.224584,"","","","","","","","","","","","","46c52de4-b608-4abe-b8ce-0179cc12e46a",388,"","[88.6, 78.5]",3902055,8,"",0.0083212815,0.008529628,-0.0002083462,0.03363027,0.022707898,0.010922372,0.0111307185,"","","",-0.68311703,"84efaa96-465a-41c3-95ba-63df32e15a3e","Right Foot","","[107.4, 63.2]","","High Pass","",24.239017,"","",43,"Attacking third - Right - Forwards - Short - Ground Pass",0.5138647079,0.3717709184,"Iqraam Rayners","True","","","","","",1,"From Goal Kick","Dean David van Rooyen",68611,"Right Back",19,"Stellenbosch FC",3710,"['264c9771-6b41-4021-90c0-3b63b4e11094']",45,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:08:45.313","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",76.3533333333333,1.7
"526","","","","","","","","","","","","","","","","","","","",NA,"","","","","","","","","","","","","264c9771-6b41-4021-90c0-3b63b4e11094",390,"","[107.4, 63.2]",3902055,8,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",19,"Stellenbosch FC",3710,"['0add6caa-6ded-445d-8e6a-5c65fdec84f4', '46c52de4-b608-4abe-b8ce-0179cc12e46a']",47,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:08:47.538","Ball Receipt*","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.6466666666667,14.705
"24","","","","","","","","","","","","","","","","","","","",0.834296,"","","","","","","","","","","","","84efaa96-465a-41c3-95ba-63df32e15a3e",391,"","[107.4, 63.2, 0.56]",3902055,8,"",0.0083212815,0.0083212815,0,0,0.03363027,-0.03363027,-0.03363027,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",19,"Stellenbosch FC",3710,"['aae10df6-7b3e-428f-88b8-6e9ec6cb6a03']",47,"","Right Foot","[120.0, 46.0, 6.4]","True","[{'location': [94.0, 48.1], 'player': {'id': 68506, 'name': 'Goodman Mosele'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 57.9], 'player': {'id': 404751, 'name': 'Baraka Majogoro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 61.7], 'player': {'id': 262053, 'name': 'Thabo Makhele'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 62.7], 'player': {'id': 65831, 'name': 'Gadinkame Malebogo Modise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.5, 76.6], 'player': {'id': 69109, 'name': 'Justice Chabalala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 40.5], 'player': {'id': 262047, 'name': 'Sergio Kammies'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.9, 34.3], 'player': {'id': 123370, 'name': 'Antonio Van Wyk'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.6, 44.7], 'player': {'id': 358410, 'name': 'Stanley Bobo Nwabali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-0.0079828501,NA,NA,"46c52de4-b608-4abe-b8ce-0179cc12e46a","Off T",0,-0.0052251918,"",0.005225192,"Half Volley","Open Play","","","","Stellenbosch FC",3710,"00:08:47.735","Shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.6466666666667,14.3225
"227","","","","","","","","","","","","","","","","","","","",3.886767,"","","","","","","","","","","","","13505b9c-2d86-4ebe-9a49-4378eab7f851",958,"","[26.5, 67.4]",3902055,27,"",0.008965185,0.0116751855,-0.0027100006,0.02077147,0.01062245,0.01014902,0.01285902,"","","",-0.015099524,"274cc963-3103-4c63-83d5-dc033a886180","Right Foot","","[86.1, 66.5]","","High Pass","",59.606796,"","",9,"Midfield third - Right - Forwards - Long - High Pass",0.8883902588,0.2626646459,"Iqraam Rayners","True","","","","","",1,"Regular Play","Thabo Brendon Moloisane",262048,"Right Center Back",57,"Stellenbosch FC",3710,"['23c539d4-f5db-4c1d-90ea-31cff54e101e']",25,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:27:25.799","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22.5333333333333,11.135
"427","","","","","","","","","","","","","","","","","","","",NA,"","","","","","","","","","","","","23c539d4-f5db-4c1d-90ea-31cff54e101e",960,"","[86.1, 66.5]",3902055,27,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",57,"Stellenbosch FC",3710,"['13505b9c-2d86-4ebe-9a49-4378eab7f851', 'c7e5d75a-504c-45da-8708-b81bd6c7899c']",29,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:27:29.685","Ball Receipt*","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",74.1866666666667,11.9
"527","","","","","","","[108.9, 59.1]","","","","","","","","","","","","",2.534094,"","","","","","","","","","","","","e64d280b-dcd4-46db-a33d-12e2eb2d7e87",961,"","[86.1, 66.5]",3902055,27,"",0.0089131445,0.008965185,-5.20404e-05,0.052108068,0.02077147,0.031336598,0.031388637,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",57,"Stellenbosch FC",3710,"['23c539d4-f5db-4c1d-90ea-31cff54e101e', '274cc963-3103-4c63-83d5-dc033a886180', 'c7e5d75a-504c-45da-8708-b81bd6c7899c']",29,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:27:29.685","Carry","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",74.1866666666667,11.9
"25","","","","","","","","","","","","","","","","","","","",3.359889,"","","","","","","","","","","","","274cc963-3103-4c63-83d5-dc033a886180",962,"","[108.9, 59.1, 0.0]",3902055,27,"",0.0089131445,0.0089131445,0,0,0.052108068,-0.052108068,-0.052108068,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",57,"Stellenbosch FC",3710,"['69c54607-adea-43a9-abd5-528b73912ebe', 'c7e5d75a-504c-45da-8708-b81bd6c7899c']",32,"","Right Foot","[120.0, 24.3, 0.1]","","[{'location': [95.5, 56.7], 'player': {'id': 64606, 'name': 'Andre Ernest De Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.6, 33.8], 'player': {'id': 123370, 'name': 'Antonio Van Wyk'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 52.6], 'player': {'id': 262053, 'name': 'Thabo Makhele'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.9, 59.1], 'player': {'id': 404751, 'name': 'Baraka Majogoro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 61.4], 'player': {'id': 65831, 'name': 'Gadinkame Malebogo Modise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 55.9], 'player': {'id': 69109, 'name': 'Justice Chabalala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 40.7], 'player': {'id': 262047, 'name': 'Sergio Kammies'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.6, 46.2], 'player': {'id': 358410, 'name': 'Stanley Bobo Nwabali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-0.0076275896,NA,NA,"13505b9c-2d86-4ebe-9a49-4378eab7f851","Off T",0,-0.0165805928,"",0.016580593,"Normal","Open Play","","","","Stellenbosch FC",3710,"00:27:32.219","Shot","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.9466666666667,17.8075
"428","","","","","","","","","","","","","","","","","","","",0,"","","","","","","","","","","","","afe0f0a4-e793-4774-9f83-b8ffa11c756b",1768,"","[113.2, 34.2]",3902047,55,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Center Forward",110,"Stellenbosch FC",3710,"['7b47f638-693b-453f-bd7b-4ba43e48b69a']",52,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:10:52.586","Ball Recovery","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.6733333333333,39.355
"528","","","","","","","[116.4, 33.7]","","","","","","","","","","","","",0.784028,"","","","","","","","","","","","","7081620d-e7da-4482-a6c5-8e46eaf9f9e5",1769,"","[113.2, 34.2]",3902047,55,"",0.007938032,0.008626356,-0.0006883238,0.18691356,0.17582108,0.011092484,0.011780808,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Center Forward",110,"Stellenbosch FC",3710,"['00e9a90d-ab97-4107-b503-4b1bd306d657', '7b47f638-693b-453f-bd7b-4ba43e48b69a', 'afe0f0a4-e793-4774-9f83-b8ffa11c756b']",52,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:10:52.586","Carry","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.6733333333333,39.355
"26","","","","","","","","","","","","","","","","","","","",0.613711,"","","","","","","","","","","","","00e9a90d-ab97-4107-b503-4b1bd306d657",1770,"","[116.4, 33.7, 0.0]",3902047,55,"",0.007938032,0.007938032,0,0.52504104,0.18691356,0.3381275,0.3381275,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Center Forward",110,"Stellenbosch FC",3710,"['619ad404-4ffb-4cbc-91f6-8ab17326b3f6']",53,"","Left Foot","[120.0, 39.0, 1.7]","","[{'location': [119.1, 36.8], 'player': {'id': 65284, 'name': 'Washington Arubi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 44.5], 'player': {'id': 404819, 'name': 'Shandre Campbell'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.6, 27.5], 'player': {'id': 66707, 'name': 'Bradley Grobler'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.4, 33.7], 'player': {'id': 64609, 'name': 'Terrence Dzvukamanja'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.1, 29.1], 'player': {'id': 64608, 'name': 'Siphesihle Ndlovu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 40.5], 'player': {'id': 66710, 'name': 'Onismor Bhasera'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 28.4], 'player': {'id': 70584, 'name': 'Grant Margeman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 33.1], 'player': {'id': 262063, 'name': 'Keegan Shannon Allan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.3, 34.1], 'player': {'id': 231900, 'name': 'Bilal Baloyi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 26.5], 'player': {'id': 163258, 'name': 'Kegan Johannes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 16.2], 'player': {'id': 66709, 'name': 'Gamphani Jones Lungu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [89.2, 18.4], 'player': {'id': 65761, 'name': 'Jayden Adams'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.3, 39.1], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.4, 30.4], 'player': {'id': 262048, 'name': 'Thabo Brendon Moloisane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.5, 39.7], 'player': {'id': 65278, 'name': 'Sihle Nduli'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.4, 36.8], 'player': {'id': 64606, 'name': 'Andre Ernest De Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.9, 10.0], 'player': {'id': 295087, 'name': 'Qobolwakhe Sibande'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.7, 26.5], 'player': {'id': 404690, 'name': 'Anicet Alain Oura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",0.0623774976,0.40049684,-0.5995031595,"","Goal",0.5250410438,0.1592916846,"",0.36574936,"Normal","Open Play","","","","Stellenbosch FC",3710,"00:10:53.370","Shot","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","",100.446666666667,39.3975
"429","","","","","","","","","","","","","","","","","","","",0,"","","","","","","","","","","","","90657846-f692-4b4a-abc2-e2f3eaac8257",655,"","[115.6, 51.2]",3902035,17,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"From Throw In","Ashley Du Preez",66714,"Right Wing",47,"Kaizer Chiefs FC",3709,"",40,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Kaizer Chiefs FC",3709,"00:17:40.522","Ball Recovery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.7533333333333,24.905
"529","","","","","","","[117.8, 49.8]","","","","","","","","","","","","",0.599878,"","","","","","","","","","","","","925721cb-d306-4625-b289-4afd02b9958c",656,"","[115.6, 51.2]",3902035,17,"",0.008601187,0.009089374,-0.0004881872,0.114237405,0.013336005,0.1009014,0.10138959,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"From Throw In","Ashley Du Preez",66714,"Right Wing",47,"Kaizer Chiefs FC",3709,"['44918d3f-ed41-4ccd-99bc-93202fa89e97', '90657846-f692-4b4a-abc2-e2f3eaac8257']",40,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Kaizer Chiefs FC",3709,"00:17:40.522","Carry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.7533333333333,24.905
